NAZIV PROIZVODA,ŠIFRA PROIZVODA,MARKA PROIZVODA,NETO KOLIČINA,JEDINICA MJERE,MALOPRODAJNA CIJENA,CIJENA ZA JEDINICU MJERE,MPC ZA VRIJEME POSEBNOG OBLIKA PRODAJE,NAJNIŽA CIJENA U POSLJEDNIH 30 DANA,SIDRENA CIJENA NA 2.5.2025,BARKOD,KATEGORIJA PROIZVODA
TELEĆE MESO ZA PEČ CCA 1.5 kg MAP,90980680,DILMAR,1.00 kg,kg,10.99,10.99,,,10.99,,HRANA
KISELO VRHNJE 24% MM 900 g,90979662,Z BREGOV,0.90 kg,ko,4.49,4.99,,,4.49,3850108036381,HRANA
ČAJ CRNI S VAN/CIME/JAB AHMAD 20X2 g,90990071,AHMAD,0.04 kg,ko,3.69,92.25,,,3.69,054881028295,HRANA
KEKS DOMAĆICA ORG VALENTINOVO 300 g,90991605,DOMAĆICA,0.30 kg,ko,3.49,11.63,,,3.49,3850102017126,HRANA
BOMBON HARIBO BUNNY&FRIENDS 80 g,90992288,HARIBO,0.08 kg,ko,1.59,19.88,,,1.59,5996379001555,HRANA
DESERT CARNEVAL PUSICE U KANTI 450 g,90990424,CARNIVAL KISSES,1.00 ko,ko,3.99,3.99,,,3.99,3830041975954,HRANA
VAFL ROLICE FINESSE LJEŠ/KIKI 150 g,90992021,FINESSE,0.15 kg,ko,0.99,6.6,,,0.99,3850334450104,HRANA
KAVA RITUAL ESPRESSO NS 10/1 56 g,90991544,RITUAL,0.06 kg,ko,2.59,46.25,,,2.59,3850334451460,HRANA
KAVA RITUAL RISTRETTO NS 10/1 56 g,90991546,RITUAL,0.06 kg,ko,2.59,46.25,,,2.59,3850334451484,HRANA
BOMBON PAPIR VOĆNI MONEY 8 g YUMMY,90992142,YUMMY,0.01 kg,ko,0.99,123.75,,,0.99,8720707810079,HRANA
BOMBON PAPIR VOĆNI SOUR 20 g YUMMY,90992144,YUMMY,0.02 kg,ko,1.29,64.5,,,1.29,8720707810130,HRANA
BUĐOLA DALMATINSKA 1/1,90991775,DRNIŠKA TRADICIJA,1.00 kg,kg,16.99,16.99,,,16.99,,HRANA
GOVEĐI BIFTEK ,90990135,PIK VRBOVEC,1.00 kg,kg,24.99,24.99,,,24.99,3850139470130,HRANA
BOMBON KISELI MIX 125 g HITSCHIES,90991973,HITSCHIES,0.13 kg,ko,2.59,20.72,,,2.59,4100250008064,HRANA
SENF KRIGLA 250 g JUTRO,90989877,JUTRO,0.25 kg,ko,2.59,10.36,,,2.59,4025891136153,HRANA
HOBOTNICA KUHANA 250 g,90989892,FIORITAL,0.25 kg,ko,11.49,45.96,,,11.49,8005634003320,HRANA
MLJEVENO MESO ZA KOBASICE,90979862,DILMAR,1.00 kg,kg,4.11,4.11,,,4.99,,HRANA
BOMBON SOFT JUIZZ MIX 90 g HITSCHIES,90991988,HITSCHIES,0.09 kg,ko,1.99,22.11,,,1.99,4003840003909,HRANA
SRDELA BG PANIRANA ADRIA MARE 400 g,90990206,ADRIA MARE,0.40 kg,ko,3.99,9.98,,,3.99,3850334113993,HRANA
PLOČICA LJEŠNJAK 45 g NUTTY,90989879,NUTTY BARICA,0.05 kg,ko,2.99,66.44,,,2.99,3857500171306,HRANA
USKRSNI KOLAČ JANJE ČOKOLADA 750 g,90990505,BATTISTERO,0.75 kg,ko,6.99,9.32,,,6.99,8002734102403,HRANA
USKRS ČOKO ZEC BANANE 250 g CASALI,90990558,CASALI,0.25 kg,ko,4.99,19.96,,,4.99,9000332837597,HRANA
VAFL MINI NAPOLITANKE 150 g MANNER,90990560,MANNER,0.15 kg,ko,2.99,19.93,,,2.99,9000331617091,HRANA
JEGER FUĆAK,90990101,FIVAS,1.00 kg,kg,8.99,8.99,,,8.99,,HRANA
USKRSNI KOLAČ RONDORO CLASSIC 500 g,90990518,BATTISTERO,0.50 kg,ko,4.99,9.98,,,4.99,8002734103226,HRANA
ČIPS PRINGLES MYSTERY 165 g,90991870,PRINGLES,0.17 kg,ko,3.49,21.15,,,3.49,5053990190034,HRANA
ODREZAK SABLJARKE 170 g,90989897,FIORITAL,0.17 kg,ko,5.49,32.29,,,5.49,8005634003290,HRANA
SIR ZRNATI NATUR XXL 380 g MEGGLE,90990371,MEGGLE,0.38 kg,ko,2.69,7.08,,,2.69,8585002519511,HRANA
USKRSNI KOLAČ JANJE CLASSIC 750 g,90990511,BATTISTERO,0.75 kg,ko,6.49,8.65,,,6.49,8002734102397,HRANA
USKRSNI KOLAČ GOLUBICA RUČNO M 900 g,90990514,BATTISTERO,0.90 kg,ko,10.99,12.21,,,10.99,8002734103264,HRANA
DOMAĆA KOBASICA ZA SUŠENJE ,90979857,DILMAR,1.00 kg,kg,5.99,5.99,,,5.99,,HRANA
KAVA LAVAZZA QUALITA ROSSA 2X250 g,90984772,LAVAZZA,0.50 kg,ko,13.49,26.98,,,13.49,8000070036598,HRANA
MJEŠ ZAČ PILETINA PAPRIKA 44 g MAGGI,90991339,MAGGI,0.04 kg,ko,1.49,33.86,,,1.49,8445292009102,HRANA
TORTILLA PŠEN 8x20cm 320 g HRUSTY,90990863,HRUSTY,1.00 ko,ko,1.59,1.59,,,1.59,3850334453228,HRANA
ČAJ PEPPERMINT 20/1 30 g TEEKANNE,90990599,TEEKANNE,0.03 kg,ko,1.79,59.67,,,1.79,5901086000104,HRANA
KAVA STARBUCKS HAZELN DG 12/1 123 g,90991508,STARBUCKS,0.12 kg,ko,6.49,52.76,,,6.49,8445292260640,HRANA
KAVA DG CAPP SKINNY 16/1 161.6 g,90991505,DOLCE GUSTO,0.16 kg,ko,6.49,40.16,,,6.49,8445292252089,HRANA
JUNEĆI SMASH BURGER 320 g MAP,90984654,DILMAR,0.32 kg,ko,,11.22,3.59,3.99,3.99,3859894430229,HRANA
JUNEĆI FILE BIFTEK STEAK 200 g SKIN,90984657,DILMAR,0.20 kg,ko,9.99,49.95,,,9.99,3859894430243,HRANA
JUNEĆI BIFTEK TRAKICE 200 g SKIN,90984659,DILMAR,0.20 kg,ko,8.99,44.95,,,8.99,3859894430267,HRANA
KAVA ZLATNA DŽEZVA 300 g,90991570,ZLATNA DŽEZVA,0.30 kg,ko,4.99,16.63,,,4.99,3870007015058,HRANA
MED CVJETNI XXL ST 1400 g APIMEL,90991582,APIMEL,1.40 kg,ko,4.99,3.56,,,4.99,3859888851825,HRANA
KEKS PLAZMA 300G+100 g,90929770,BAMBI,0.30 kg,ko,2.99,9.97,,,2.99,8600043039788,HRANA
BOMBONI TIC TAC DRAGON FRUIT 54 g,90950380,FERRERO,0.05 kg,ko,2.15,39.81,,,2.15,8000500453766,HRANA
BOŽIĆNA POKLON KUT 479.5 g,90970404,FILIR,0.48 kg,ko,6.99,14.58,,,6.99,3858891166322,HRANA
TVRD SIR KOZJI 150 g CAPRA DOMESTICA,90950428,CAPRA DOMESTICA,0.15 kg,ko,4.49,29.93,,,4.49,3859893605598,HRANA
RIŽA DUGO ZRNO EXTRA 1  kg SCOTTI,90954975,SCOTTI,1.00 kg,ko,1.99,1.99,,,1.99,8001860259401,HRANA
BOŽIĆNA VREĆICA MILKA 126 g,90974753,MILKA,0.13 kg,ko,1,7.94,,,4.99,7622202277061,HRANA
ČOKOLADNI SNJEGOVIĆ MILKA 50 g,90974856,MILKA,0.05 kg,ko,0.5,10,,,1.89,7622210644725,HRANA
PARTY CHIO MAXI MIX 225 g,90955401,CHIO,0.23 kg,ko,2.39,10.62,,,2.39,5996253002852,HRANA
ČAJ ADVENT KALENDAR SPEC M 24/1 48 g,90955514,SPECIAL MOMENTS,0.05 kg,ko,5,104.17,,,9.99,3850334430298,HRANA
INSTANT JACOBS CREMA 2X200 g,90929827,JACOBS,0.40 kg,ko,19.98,49.95,,,21.98,3858893904786,HRANA
DESERT MARZIPAN 100 g SCHLUCKWERDER,90959683,SCHLUCKWERDER,0.10 kg,ko,0.5,5,,,1.99,4023800062104,HRANA
OSLIĆ ARGENTINSKI BG EVA 800 g,90955713,EVA,0.70 kg,ko,,6.71,4.7,5.89,5.89,3856020283704,HRANA
INSTANT JACOBS MONARCH 2X200 g,90929829,JACOBS,0.40 kg,ko,19.98,49.95,,,21.98,3858893908838,HRANA
KINDER SCHOKO BONSI SEZONA 200 g,90950449,FERRERO,0.20 kg,ko,2,10,,,5.89,8000500247792,HRANA
ČOKOLADA LINDT EX CREAMY DARK 80 g,90935142,LINDT,0.08 kg,ko,3.69,46.13,,,3.69,3046920021470,HRANA
ADVENTSKI KALENDAR OREO 284 g,90974782,MILKA,0.28 kg,ko,2,7.04,,,10.99,7622201747411,HRANA
KRUH LOVAČKI 430 g SMRZ,90935177,ŽITOPROIZVOD,0.43 kg,ko,1.25,2.91,,,1.25,3858894930388,HRANA
RIŽA BASMATI PREMIUM 4.5 kg HAMADA,90954951,HAMADA GARDEN,4.50 kg,ko,15.99,3.55,,,15.99,8720165587575,HRANA
NAMAZ PROTEIN SVJEŽI SIR VIVIS 100 g,90955148,VIVIS,0.10 kg,ko,1.29,12.9,,,1.29,3850108058918,HRANA
MEDENJACI FINESSE SELECTI MIX 600 g,90955234,FINESSE,0.60 kg,ko,1.5,2.5,,,4.99,3850334444523,HRANA
VIŠNJA O'PLANT 300 g,90960266,O PLANT,0.30 kg,ko,3.49,11.63,,,3.49,3856020279417,HRANA
BOMBON PJEN MARSHMAL DUO 90 g MOND,90955423,MOND,0.09 kg,ko,0.99,11,,,0.99,3859894460011,HRANA
ŠTRUKLI DOMAĆI 1 kg ZP,90960233,ZLATO POLJE,1.00 kg,ko,6.99,6.99,,,6.99,3838700369267,HRANA
JOG DUKATOS SELECTION STRACCI 150 g,90930110,DUKATOS,0.15 kg,ko,1.09,7.27,,,1.09,3850354019169,HRANA
BOMBON PJEN MARSHMAL TRIO 90 g MOND,90955427,MOND,0.09 kg,ko,0.99,11,,,0.99,3859894460028,HRANA
BOMBON GUM STRAWBERRY 70 g MOND,90955442,MOND,0.07 kg,ko,0.99,14.14,,,0.99,6298042781306,HRANA
KEKS OREO CHOCO PRELIVENI 41 g,90934938,OREO,0.04 kg,ko,1.15,28.05,,,1.15,7622202319488,HRANA
MUES CRUNC SM BJE/MLJE/TAM ČOK 300 g,90955217,SPECIAL MOMENTS,0.30 kg,ko,1.5,5,,,2.39,3850334444547,HRANA
PANZEROTTI CACIO PEPE 250 g SPEC MOM,90959971,SPECIAL MOMENTS,1.00 ko,ko,2.49,2.49,,,2.49,3850334445643,HRANA
ČIPS PRINGLES ORGINAL 165 g+35 g,90944662,PRINGLES,0.17 kg,ko,3.49,21.15,,,3.49,5053990151585,HRANA
ČIPS PRINGLES SOUR&CREAM 165 g+35 g,90944664,PRINGLES,0.17 kg,ko,3.49,21.15,,,3.49,5053990154555,HRANA
MASLINE ZEL S PAPR 700/400 g OLYMP,90950567,OLYMP,0.40 kg,ko,4.49,11.23,,,4.49,5201409804601,HRANA
MEDVJEDIĆ LINDT MLIJEČNA ČOK 100 g,90970340,LINDT,0.10 kg,ko,3,30,,,5.99,4000539727009,HRANA
TIJESTO SVJ LISNAT MINUTE MAXX 375 g,90976041,MINUTE,0.38 kg,ko,1.49,3.97,,,1.49,3850334449986,HRANA
PILEĆA KRILA CCA 800 g XXL,90976082,PERUTNINA PT,1.00 kg,kg,3.49,3.49,,,3.49,3850220431156,HRANA
PANETTONE SM MINI COLLECTION 3X100 g,90955224,SPECIAL MOMENTS,0.30 kg,ko,2,6.67,,,6.99,3850334442369,HRANA
MASLINE ZELENE BADEM 320/170 g OLYMP,90950541,OLYMP,0.17 kg,ko,3.49,20.53,,,3.49,5201409810930,HRANA
ANDRO KRAČICA CCA 1000 g,90950572,ANDRO,1.00 kg,kg,5.79,5.79,,,5.79,,HRANA
MASLINE KALAMATA 320/170 g OLYMP,90950548,OLYMP,0.17 kg,ko,3.49,20.53,,,3.49,5201409810961,HRANA
BOMBON KAR KIKI XMAS 100 g,90970612,KIKI,0.10 kg,ko,,9.9,0.99,1.29,1.29,3850102016426,HRANA
ČOKOLADA KIT KAT DOUBLE CHOC 99 g,90939874,KIT KAT,0.10 kg,ko,,28.18,2.79,2.79,2.79,3800020491478,HRANA
ČIPS LAY'S SIR I BRUSNICA 130 g,90970246,PEPSICO,0.13 kg,ko,0.5,3.85,,,2.29,5900259140227,HRANA
UMAK TACO 230 g POCO LOCO,90970538,POCO LOCO,0.23 kg,ko,2.49,10.83,,,2.49,5412514931735,HRANA
VAFL NAPOLITANKA ČOK PRELJ NAR 250 g,90970588,KRAŠ,0.25 kg,ko,3.99,15.96,,,3.99,3850102016198,HRANA
KEKS DOMAĆICA NARAN CIMET BNG 275 g,90970592,DOMAĆICA,0.28 kg,ko,,9.05,2.49,3.49,3.49,3850102016419,HRANA
AFTER EIGHT LEMON MINTS 400 g,90974713,AFTER EIGHT,0.40 kg,ko,3,7.5,,,9.99,8445291775299,HRANA
AFTER EIGHT JAGODA MINTS 400 g,90974716,AFTER EIGHT,0.40 kg,ko,3,7.5,,,9.99,7613036262095,HRANA
MEDENJACI FINESSE BLACK&WHITE 600 g,90955245,FINESSE,0.60 kg,ko,1.5,2.5,,,4.99,3850334444509,HRANA
KEKS SPECIAL MOMENTS CUP COOK 180 g,90955279,SPECIAL MOMENTS,0.18 kg,ko,1,5.56,,,2.99,3850334444684,HRANA
DESERT LEO MILKA 48 g X3 kom,90976146,MILKA,0.14 kg,ko,2,13.89,,,2.69,3858891165851,HRANA
DESERT PROTEIN MOUSSE ČOK 200 g ZOTT,90976185,ZOTT,0.20 kg,ko,1.59,7.95,,,1.59,4014500520858,HRANA
KAVA SUBLIME ARABICA NS 10/1 50 g,90929651,HAUSBRANDT,0.05 kg,ko,4.29,85.8,,,4.29,8006980370357,HRANA
KAKAO KIT KAT DOLCE GUSTO 16/1 256 g,90939880,DOLCE GUSTO,0.26 kg,ko,6.49,25.35,,,6.49,8445291756649,HRANA
ORIGANO 5g ŠAFRAM,04100238,ŠAFRAM,0.01 kg,ko,0.49,98,,,0.46,3859888163140,HRANA
ADVENTSKI KALENDAR KINDER 184g,90674844,FERRERO,0.18 kg,ko,3,16.3,,,2,8000500237601,HRANA
LARDO 90 g NAR SPECIAL MOMENTS,90825709,SPECIAL MOMENTS,0.09 kg,ko,2.79,31,,,2.79,3850334429131,HRANA
LUK U GRANULAMA 22 g KOTANYI,90890551,KOTANYI,0.02 kg,ko,1.19,54.09,,,1.19,9001414021804,HRANA
UMAK BBQ CLASSIC 345g PODRAVKA,90703022,PODRAVKA,0.35 kg,ko,2.99,8.67,,,2.99,3856020264321,HRANA
TIJESTO PENNE 500g BRAGAGNOLO,90706279,BRAGAGNOLO,0.50 kg,ko,1.99,3.98,,,1.99,8004350003843,HRANA
BOMBON MENTOS LEMON MELISSA 21g,90809887,MENTOS,0.02 kg,ko,1.3,61.9,,,1.3,80999300,HRANA
KREMA ACETO BALZ TARTUF 0.25L CARAND,03120197,CARANDINI,0.25 l,ko,5.39,21.56,,,5.39,8014347006849,HRANA
BRUSNICA SEEBERGER SUHA 125g,90705722,SEEBERGER,0.20 kg,ko,3.39,16.95,,,3.39,4008258185001,HRANA
PIRE VOĆNI JABUKA ŠLJIVA 100 g FRULLA,90839933,FRULLA,0.10 kg,ko,1.19,11.9,,,1.19,8024985000826,HRANA
PAPRIKA DIMLJENA SLATKA 50 g KOTANYI,90890545,KOTANYI,0.05 kg,ko,1.99,39.8,,,1.99,9001414704981,HRANA
BOMBONI HARIBO ŠUMSKE BOBICE 100g,90361631,HARIBO,0.10 kg,ko,1.59,15.9,,,1.59,9002975328548,HRANA
ČAJ GREEN TEA 100 g RINFUZA AHMAD,90047798,AHMAD,0.10 kg,ko,3.45,34.5,,,3.45,054881008020,HRANA
HRENOVKA JUNEĆA 180 g HISTRIS,90824954,HISTRIS,0.20 kg,ko,4.19,20.95,,,4.19,3858895020255,HRANA
TIJESTO PENNE DURUM 500 g ZP,90890103,ZLATO POLJE,0.50 kg,ko,1.99,3.98,,,1.99,3838700021462,HRANA
PIZZA MOZZARELLA LEDO 325 g,90887021,LEDO,0.33 kg,ko,3.99,12.28,,,3.99,3850116067957,HRANA
KAVA CREMA RICCO NS 10/1 55 g LAVAZZ,90869960,LAVAZZA,0.06 kg,ko,5.79,105.27,,,5.99,8000070059832,HRANA
MLIJEKO ZAMJ BEBIMIL 1 300g,90386018,BEBIMIL,0.30 kg,ko,6.49,21.63,,,6.49,9007253105064,HRANA
OKRUGLICE VEGAN GARDEN GOURMET 300g,90622722,GARDEN GOURMET,0.30 kg,ko,5.49,18.3,,,5.49,7613287515469,HRANA
SIR TVRDI BOVIDUR 2.5kg VINDIJA,02055062,Z BREGOV,1.00 kg,kg,19.99,19.99,,,18.99,3850108052510,HRANA
MASLAC K PLUS 250 g,90869682,K PLUS,0.25 kg,ko,2.79,11.16,,,2.79,3850334432278,HRANA
KOMPOT ANANAS KOM 850/430 g EXCELS,90886681,EXCELSIOR,0.43 kg,ko,2.99,6.95,,,2.99,9001397500686,HRANA
TIJESTO SPIRULITELLE 250 g MARODI,90890020,MARODI,0.25 kg,ko,2.99,11.96,,,2.99,3859894191120,HRANA
ČOKOLADA MILKA ALPSKA 190 g,90889935,MILKA,0.19 kg,ko,4.49,23.63,,,4.49,7622202305658,HRANA
STUDENT MIX 300 g NATURA PLUS,90895303,NATURA,0.30 kg,ko,5.49,18.3,,,5.49,3858893922629,HRANA
UMAK RAJČICA BOSILJ 330 g AGROMONTE,90886570,AGROMONTE,0.33 kg,ko,3.99,12.09,,,3.99,8032817246045,HRANA
TUNA STEAK BILJ ULJE 4X80/4X52 g EVA,90904753,EVA,0.21 kg,ko,6.99,33.61,,,6.99,3856020278403,HRANA
VAFL MANNER MALINA 185g,90600224,MANNER,0.19 kg,ko,1.5,8.11,,,1,9000331628356,HRANA
ČAJ ŠUMSKO VOĆE 40/1 100 g PODRAVKA,90869776,PODRAVKA,0.10 kg,ko,3.39,33.9,,,3.09,3856020201531,HRANA
ORAH BRAZILSKI JEZGRA 100 g NATURA,90850572,NATURA,0.10 kg,ko,4.49,44.9,,,4.49,3859893124235,HRANA
ČOK TAMNA 71% SA NARA 85g RAJSKA PTICA,90412504,RAJSKA PTICA,0.09 kg,ko,,65.65,5.58,6.59,6.59,3830042990062,HRANA
ČAJ ZELENI 60 g AGRISTAR,90874720,AGRISTAR,0.06 kg,ko,2.89,48.17,,,2.89,3858886504795,HRANA
POLLEO SHAKER LOGO LIGHT BLUE 0.6L,90678265,POLLEO,0.60 l,ko,4.99,8.32,,,3.49,3856026804699,HRANA
KAŠA ZOB RISE&SMILE ČOKO CHIA 65 g,90854779,RISE&SMILE,0.07 kg,ko,,6.62,0.43,0.55,0.55,3850334431882,HRANA
RIŽA ARBORIO 500g GALLO,04060067,RISO GALLO,0.50 kg,ko,2.99,5.98,,,3.49,8001420002140,HRANA
DESERT ROCHER SRCE T8 100 g,90869760,FERRERO,0.10 kg,ko,7.79,77.9,,,7.79,8000500430064,HRANA
UMAK CHERRY RAJČICA I BOSI 350g SACLA,90484173,SACLA,0.35 kg,ko,3.69,10.54,,,3.69,8001060008397,HRANA
MJEŠAV ZAČINA S PAPROM 60g ST KOTANY,04100440,KOTANYI,0.06 kg,ko,3.59,59.83,,,3.59,9001414040669,HRANA
ŠEĆER KOCKA SMEĐI 250 g LARA,90890572,LARA,0.25 kg,ko,1.79,7.16,,,1.79,3859892259907,HRANA
DESERT ČOK ŽIV CARSTVO 15gX5KOM KRAŠ,90486243,ŽIVOTINJSKO CARSTVO,0.08 kg,ko,2.79,37.2,,,2.79,3850102010738,HRANA
SLAD QUATTRO LINO LADA 1500 ml,90764757,QUATTRO,1.50 l,ko,7.49,4.99,,,7.49,3850116064239,HRANA
KRUH POLUBIJELI 700g KLARA,90675402,KLARA,0.70 kg,ko,1.04,1.49,,,1.04,3858881320291,HRANA
VRHNJE KISELO DOMAĆE ZB 25% 300g,02334090,Z BREGOV,0.30 kg,ko,1.99,6.63,,,1.89,3850108036480,HRANA
PRŠUT NARESCI 90G,90280107,DOBRO,0.09 kg,ko,3.39,37.67,,,3.39,3850133800773,HRANA
KOLAČI MIJEŠANI 500g MLINAR,90400680,MLINAR,0.50 kg,ko,10.99,21.98,,,10.09,3858889892509,HRANA
ČOKOLADA TOBLERONE MLIJ 100g,04210054,TOBLERONE,0.10 kg,ko,3.09,30.9,,,3.09,7614500010013,HRANA
INSTANT NES GOLD 95g NESTLE,90699127,NESCAFE,0.10 kg,ko,7.99,84.11,,,7.49,8445290492722,HRANA
RAJČICA PASIRANA 500g PODRAVKA,01570044,PODRAVKA,0.50 kg,ko,1.09,2.18,,,1.09,3850104073656,HRANA
ŠUNKA PUREĆA STANCIJA VAK GAVRILOVIĆ,90264181,GAVRILOVIĆ,1.00 kg,kg,16.99,16.99,,,13.99,3859892502942,HRANA
ULJE MASLINOVO 1 L TRENTON,90110034,TRENTON,1.00 l,ko,7.99,7.99,,,9.49,3859888906051,HRANA
SALATA KRISTAL KOMAD,01403008,,0.20 kg,ko,0.79,3.95,,,0.35,3850334240026,HRANA
ŠUNKA PUREĆA PEČENA PIK VAK,90570273,PIK,1.00 kg,kg,20.99,20.99,,,17.19,3850139522143,HRANA
TIROLSKA KOBASICA GAVRILOVIĆ,02034058,GAVRILOVIĆ,1.00 kg,kg,12.49,12.49,,,12.49,3858881229075,HRANA
UMAK TARTAR 260g STAKLO ZVIJEZDA,90713485,ZVIJEZDA,0.26 kg,ko,2.49,9.58,,,2.05,3856015328441,HRANA
SIR TVR BIOGAL BIBEREK 380 g,90829890,BIOGAL,0.38 kg,ko,8.69,22.87,,,8.69,3857500129369,HRANA
CIMET MLJEVENI 10g ŠAFRAM,04100689,ŠAFRAM,0.01 kg,ko,0.49,49,,,0.4,3859888163300,HRANA
CHICKEN STRIPS CEKIN 600 g,90899995,CEKIN,0.60 kg,ko,8.29,13.82,,,8.29,3850159141171,HRANA
VOĆNI ŠTAPIĆ NATURE ADD MALINA 16g,90733606,NATURE ADDICTS,1.00 ko,ko,1.35,1.35,,,1.35,3609200010757,HRANA
BOMBON WACKY STICKS JAG VAN 75g BEBETO,90829651,BEBETO,0.08 kg,ko,0.99,13.2,,,0.99,8690146134343,HRANA
GELATISSIMO SUN&FUN 5x73 ml,90899923,GELATISSIMO,0.37 l,ko,2.99,8.19,,,2.99,3850334434203,HRANA
SLAD GELATISSIMO VANILIJA 700 ml,90900012,GELATISSIMO,0.70 l,ko,2.29,3.27,,,2.29,3850334433909,HRANA
LEĆA GARDEN GOOD 420/240 g,90854707,GARDEN GOOD,0.24 kg,ko,0.79,3.29,,,0.79,3838900842850,HRANA
KEKS JIMMY KAKAO NARANČA 135 g,90887286,JIMMY FANTASTIC,0.14 kg,ko,2.69,19.93,,,2.69,8600939843628,HRANA
VANILICE SA DŽEMOM OD ŠLJIVA 230 g,90890378,PIRAMIDA,0.23 kg,ko,2.99,13,,,2.99,8606104138957,HRANA
KREMA ACETO BALSAM FIG 0.240 L PONTI,90890421,PONTI,0.24 l,ko,3.99,16.62,,,3.99,8001010115847,HRANA
PAPALINA SVJ PAK KONZUM,02199548,,1.00 kg,kg,2.39,2.39,,,2.39,,HRANA
KEKS FINESSE KOLUTI ČOKO KOKOS 300 g,90889890,FINESSE,0.30 kg,ko,,7.97,2.39,2.99,2.99,3850334436931,HRANA
NAPITAK RIŽA BIO ACTIVE ZONE 1 l,90895347,ACTIVE ZONE,1.00 l,ko,,0.99,0.99,1.15,1.15,3850334433077,HRANA
KRUH PRIMORSKI 500g PAK MLINAR,90703613,MLINAR,0.50 kg,ko,2.19,4.38,,,2.09,3858889899973,HRANA
FILE OD PRSA K PLUS,90270057,K PLUS,1.00 kg,kg,,7.39,7.39,7.89,7.89,3850159118081,HRANA
SIR POLUTV RIB ZA PIZZU K PLUS 250g,90598281,K PLUS,0.25 kg,ko,,9.96,2.49,3.19,3.19,3850334001016,HRANA
BUĐOLA 1/2 VAK SLJEME,90361709,PIK VRBOVEC,1.00 kg,kg,24.99,24.99,,,24.99,3850139181111,HRANA
LIGNJA PATAGONICA OČIŠĆ 400g LEDO,02197810,LEDO,0.40 kg,ko,9.99,24.98,,,7.99,3850116877341,HRANA
ĐUMBIR,01402174,,1.00 kg,kg,3.99,3.99,,,5.49,3850334173270,HRANA
JUN MLJEVENA 540G (MA),90276065,PIK VRBOVEC,0.54 kg,ko,6.59,12.2,,,5.99,3850139540611,HRANA
PILEĆI RASJ ZA POH TOP KRILA CCA 1100g,02434348,CEKIN,1.00 kg,kg,7.39,7.39,,,5.31,3850159110641,HRANA
RIŽA K PLUS ARBORIO 1kg KUTIJA,90056510,K PLUS,1.00 kg,ko,3.69,3.69,,,3.69,3850334339188,HRANA
JAJA SVJ SLOB UZGOJ M 10/1,90423579,K PLUS,10.00 ko,ko,3.12,0.31,,,3.12,3850334234186,HRANA
PECIVO PUTER ŠTANGICE 3/1 180 g,90749652,PET MINUTA,0.18 kg,ko,1.99,11.06,,,1.99,3858885565612,HRANA
VAFL PRUTIĆI FINESSE LJEŠNJAK 250g,90698067,FINESSE,0.25 kg,ko,,5.96,1.49,1.89,1.89,3850334035967,HRANA
SV CARSKO MESO NEOB  III KAT,02400080,PIK VRBOVEC,1.00 kg,kg,,2.79,2.79,2.89,5.19,3850139523508,HRANA
SLAD QUATTRO HAPPINESS 1650ml,02351152,QUATTRO,1.65 l,ko,7.49,4.54,,,7.49,3850116036083,HRANA
KEČAP BLAGI 1000g ZVIJEZDA,01490072,ZVIJEZDA,1.00 kg,ko,2.99,2.99,,,2.79,3858882210881,HRANA
VRAT DIMLJ K PLUS BK 1/2 VAC,02015902,K PLUS,1.00 kg,kg,,7.49,7.49,6.49,9.79,3850139285512,HRANA
JAJA SVJEŽA K PLUS M 6/1,02510669,K PLUS,6.00 ko,ko,2.29,0.38,,,1.99,3850334186942,HRANA
ŠUNKA KUHANA 5.448kg PIK,02160059,PIK VRBOVEC,1.00 kg,kg,,10.99,10.99,10.99,13.39,3850139350043,HRANA
FRISEE-RADIČ-MRKVA 400 grama,90260870,KONZUM,0.40 kg,ko,1.99,4.98,,,1.99,3850334586438,HRANA
SV VRAT SK NAR 640g PIK VRBOVEC,02404367,PIK VRBOVEC,0.64 kg,ko,4.99,7.79,,,4.59,3850139437508,HRANA
SIR POLUTVRDI TRAPIST K PLUS VAC,90052150,K PLUS,1.00 kg,kg,12.95,12.95,,,12.95,3858888594527,HRANA
OSLIĆ BEZ GLAVE 400g HUBSI LEDO,90607785,LEDO,0.40 kg,ko,3.89,9.73,,,3.89,3850116048659,HRANA
PAŠTETA ČAJNA 50g  GAVRILOVIĆ,02166094,GAVRILOVIĆ,0.05 kg,ko,1.09,21.8,,,1.09,3858881220096,HRANA
GRAŠAK-MRKVA 400g LEDO,90668439,LEDO,0.40 kg,ko,1.12,2.8,,,1.99,3850116053370,HRANA
SLAD LEDO KORNET VANILIJA 120ML,02350169,LEDO,0.12 l,ko,1.79,14.92,,,1.79,3850116037820,HRANA
KEFIR 3.5%MM 1000G VINDIJA,90513935,Z BREGOV,1.00 kg,ko,2.59,2.59,,,2.55,3850108037531,HRANA
PAPRIKA PEČENA K PLUS 680g/390g,90350384,K PLUS,0.39 kg,ko,2.99,7.67,,,2.79,3850334148629,HRANA
VAFL NAPOLITANKA ČOK PRELJ 500g KRAŠ,04150558,KRAŠ,0.50 kg,ko,,9.98,4.99,4.99,6.29,3850102320073,HRANA
TRIPICE KUHANE 500g PIVAC,90307731,PIVAC,0.50 kg,ko,4.19,8.38,,,3.99,3858881611351,HRANA
KAKAO KRAŠ EXPRES SP 330g KRAŠ,04211206,KRAŠ EXPRESS,0.33 kg,ko,3.99,12.09,,,3.99,3850102111152,HRANA
